Region,PlotID,year,mean,Field1,Field2,Field3,Field4
6,143,2013,0.0,,,,
6,143,2014,0.0,,,,
6,143,2015,0.4,,,,
6,143,2016,0.0,,,,
6,143,2017,0.2,,,,
6,144,2010,0.0,,,,
6,144,2011,0.0,,,,
6,144,2012,0.0,,,,
6,144,2013,0.0,,,,
6,144,2014,0.4,,,,
6,144,2015,0.6,,,,
6,144,2016,0.0,,,,
6,144,2017,0.0,,,,
6,145,2010,0.0,,,,
6,145,2011,0.0,,,,
6,145,2012,0.0,,,,
6,145,2013,0.0,,,,
6,145,2014,0.0,,,,
6,145,2015,0.2,,,,
6,145,2016,0.2,,,,
6,145,2017,0.0,,,,
6,146,2010,0.0,,,,
6,146,2011,0.0,,,,
6,146,2012,0.0,,,,
6,146,2013,0.0,,,,
6,146,2014,0.0,,,,
6,146,2015,0.8,,,,
6,146,2016,0.0,,,,
6,146,2017,0.2,,,,
6,147,2010,3.4,,,,
6,147,2011,16.0,,,,
6,147,2012,2.8,,,,
6,147,2013,1.2,,,,
6,147,2014,2.8,,,,
6,147,2015,20.0,,,,
6,147,2016,38.4,,,,
6,147,2017,31.2,,,,
6,148,2010,1.4,,,,
6,148,2011,24.4,,,,
6,148,2012,16.2,,,,
6,148,2013,4.6,,,,
6,148,2014,5.4,,,,
6,148,2015,7.8,,,,
6,148,2016,37.8,,,,
6,148,2017,12.6,,,,
6,150,2010,1.4,,,,
6,150,2011,12.0,,,,
6,150,2012,1.8,,,,
6,150,2013,1.0,,,,
6,150,2014,0.2,,,,
6,150,2015,1.4,,,,
6,150,2016,4.4,,,,
6,150,2017,0.0,,,,
6,151,2010,1.2,,,,
6,151,2011,10.2,,,,
6,151,2012,6.25,,,,
6,151,2013,1.2,,,,
6,151,2014,1.8,,,,
6,151,2015,1.8,,,,
6,151,2016,0.8,,,,
6,151,2017,1.6,,,,
6,152,2010,3.8,,,,
6,152,2011,17.6,,,,
6,152,2012,11.6,,,,
6,152,2013,4.0,,,,
6,152,2014,2.6,,,,
6,152,2015,9.0,,,,
6,152,2016,4.8,,,,
6,152,2017,1.6,,,,
6,153,2010,0.0,,,,
6,153,2011,0.2,,,,
6,153,2012,0.4,,,,
6,153,2013,0.2,,,,
6,153,2015,0.0,,,,
6,153,2016,0.6,,,,
6,153,2017,1.0,,,,
6,156,2010,0.0,,,,
6,156,2011,2.0,,,,
6,156,2012,0.4,,,,
6,156,2013,0.25,,,,
6,156,2015,0.0,,,,
6,156,2016,0.4,,,,
6,156,2017,0.0,,,,
6,157,2010,0.0,,,,
6,157,2011,0.2,,,,
6,157,2012,0.0,,,,
6,157,2013,0.25,,,,
6,158,2010,0.8,,,,
6,158,2011,0.0,,,,
6,158,2012,0.0,,,,
6,158,2013,0.0,,,,
6,158,2014,0.0,,,,
6,158,2015,0.8,,,,
6,158,2016,0.0,,,,
6,158,2017,0.0,,,,
6,159,2010,2.2,,,,
6,159,2011,0.4,,,,
6,159,2012,1.0,,,,
6,159,2013,0.4,,,,
6,159,2014,0.2,,,,
6,159,2015,0.0,,,,
6,159,2016,0.2,,,,
6,159,2017,0.2,,,,
6,160,2010,0.4,,,,
6,160,2011,0.6,,,,
6,160,2012,0.0,,,,
6,160,2013,0.0,,,,
6,160,2014,0.0,,,,
6,160,2015,0.6,,,,
6,160,2016,0.0,,,,
6,160,2017,0.0,,,,
6,162,2010,0.0,,,,
6,162,2011,1.2,,,,
6,162,2012,0.6,,,,
6,162,2013,0.8,,,,
6,162,2014,0.8,,,,
6,162,2015,0.4,,,,
6,162,2016,0.2,,,,
6,162,2017,0.2,,,,
6,163,2010,0.4,,,,
6,163,2012,0.8,,,,
6,163,2013,0.4,,,,
6,163,2015,1.8,,,,
6,164,2010,0.8,,,,
6,164,2012,1.8,,,,
6,164,2013,0.6,,,,
6,164,2015,0.2,,,,
6,165,2010,0.4,,,,
6,165,2012,0.8,,,,
6,165,2013,1.2,,,,
6,165,2015,3.2,,,,
6,165,2016,0.4,,,,
6,165,2017,2.4,,,,
6,166,2010,0.2,,,,
6,166,2011,0.6,,,,
6,166,2012,0.6,,,,
6,166,2013,0.2,,,,
6,166,2014,0.2,,,,
6,166,2015,0.4,,,,
6,166,2016,0.2,,,,
6,166,2017,0.2,,,,
6,167,2010,1.2,,,,
6,167,2011,3.4,,,,
6,167,2012,0.2,,,,
6,167,2013,0.0,,,,
6,167,2014,0.2,,,,
6,167,2015,0.2,,,,
6,167,2016,1.2,,,,
6,167,2017,1.0,,,,
6,168,2010,0.4,,,,
6,168,2011,0.0,,,,
6,168,2012,0.0,,,,
6,168,2013,0.0,,,,
6,168,2014,0.0,,,,
6,168,2015,0.2,,,,
6,168,2016,0.2,,,,
6,168,2017,0.0,,,,
6,169,2010,1.2,,,,
6,169,2011,0.6,,,,
6,169,2012,0.2,,,,
6,169,2013,0.0,,,,
6,169,2014,4.6,,,,
6,169,2015,0.2,,,,
6,169,2016,1.2,,,,
6,169,2017,0.8,,,,
6,170,2010,3.4,,,,
6,170,2011,6.0,,,,
6,170,2012,1.2,,,,
6,170,2013,0.0,,,,
6,170,2014,1.8,,,,
6,170,2015,1.4,,,,
6,170,2016,4.8,,,,
6,170,2017,2.2,,,,
6,171,2010,1.6,,,,
6,171,2011,2.8,,,,
6,171,2013,0.4,,,,
6,171,2014,1.0,,,,
6,171,2015,1.0,,,,
6,171,2016,1.2,,,,
6,171,2017,3.0,,,,
6,172,2010,1.0,,,,
6,172,2011,1.0,,,,
6,172,2013,0.0,,,,
6,172,2014,1.2,,,,
6,172,2015,0.2,,,,
6,172,2016,0.4,,,,
6,172,2017,1.6,,,,
6,173,2010,1.4,,,,
6,173,2011,2.2,,,,
6,173,2012,0.4,,,,
6,173,2013,0.2,,,,
6,173,2014,0.4,,,,
6,173,2015,2.8,,,,
6,173,2016,0.8,,,,
6,173,2017,0.8,,,,
6,174,2010,2.8,,,,
6,174,2011,4.2,,,,
6,174,2013,0.8,,,,
6,174,2014,1.2,,,,
6,174,2015,1.8,,,,
6,174,2016,1.0,,,,
6,174,2017,0.8,,,,
6,175,2010,0.6,,,,
6,175,2011,7.0,,,,
6,175,2012,1.2,,,,
6,175,2013,0.2,,,,
6,175,2014,0.0,,,,
6,175,2015,1.0,,,,
6,175,2016,3.2,,,,
6,175,2017,1.6,,,,
6,176,2010,4.8,,,,
6,176,2011,23.4,,,,
6,176,2012,1.2,,,,
6,176,2013,0.2,,,,
6,176,2014,0.0,,,,
6,176,2015,0.6,,,,
6,176,2016,1.6,,,,
6,176,2017,2.0,,,,
6,177,2010,0.8,,,,
6,177,2011,2.2,,,,
6,177,2012,4.0,,,,
6,177,2013,0.2,,,,
6,177,2014,0.4,,,,
6,177,2015,0.0,,,,
6,177,2016,0.0,,,,
6,177,2017,0.0,,,,
6,178,2010,0.8,,,,
6,178,2011,2.2,,,,
6,178,2012,2.0,,,,
6,178,2013,0.2,,,,
6,178,2014,1.4,,,,
6,178,2015,5.8,,,,
6,178,2016,0.0,,,,
6,178,2017,0.0,,,,
6,179,2010,0.2,,,,
6,179,2011,1.2,,,,
6,179,2012,2.6,,,,
6,179,2013,0.0,,,,
6,179,2014,0.6,,,,
6,179,2015,0.0,,,,
6,179,2016,0.0,,,,
6,179,2017,0.0,,,,
6,180,2010,0.2,,,,
6,180,2011,2.0,,,,
6,180,2012,0.0,,,,
6,180,2013,0.2,,,,
6,180,2014,1.0,,,,
6,180,2015,1.4,,,,
6,180,2016,1.4,,,,
6,180,2017,0.0,,,,
6,181,2010,0.2,,,,
6,181,2011,2.0,,,,
6,181,2012,0.8,,,,
6,181,2013,0.2,,,,
6,181,2014,0.6,,,,
6,181,2015,4.0,,,,
6,181,2016,2.0,,,,
6,181,2017,1.4,,,,
6,182,2010,0.2,,,,
6,182,2011,1.6,,,,
6,182,2012,0.0,,,,
6,182,2013,0.0,,,,
6,182,2014,0.0,,,,
6,182,2015,0.4,,,,
6,182,2016,0.0,,,,
6,182,2017,0.25,,,,
6,183,2010,0.2,,,,
6,183,2011,0.8,,,,
6,183,2012,0.0,,,,
6,183,2013,0.0,,,,
6,183,2014,0.0,,,,
6,183,2015,0.8,,,,
6,183,2016,1.6,,,,
6,183,2017,1.0,,,,
6,184,2010,4.6,,,,
6,184,2011,2.2,,,,
6,184,2012,0.4,,,,
6,184,2013,0.0,,,,
6,184,2014,0.4,,,,
6,184,2015,2.0,,,,
6,184,2016,0.4,,,,
6,184,2017,0.0,,,,
6,185,2010,4.0,,,,
6,185,2011,4.2,,,,
6,185,2012,0.0,,,,
6,185,2013,0.0,,,,
6,185,2014,0.0,,,,
6,185,2015,0.0,,,,
6,185,2016,0.2,,,,
6,185,2017,0.0,,,,
6,186,2010,6.8,,,,
6,186,2011,3.0,,,,
6,186,2012,0.0,,,,
6,186,2013,0.8,,,,
6,186,2014,0.0,,,,
6,186,2015,0.8,,,,
6,186,2016,2.4,,,,
6,186,2017,5.6,,,,
6,187,2010,1.4,,,,
6,187,2011,1.0,,,,
6,187,2012,0.2,,,,
6,187,2013,0.2,,,,
6,187,2014,0.0,,,,
6,187,2015,0.0,,,,
6,187,2016,0.2,,,,
6,188,2010,5.4,,,,
6,188,2011,32.0,,,,
6,188,2012,0.6,,,,
6,188,2013,0.0,,,,
6,188,2014,0.2,,,,
6,188,2015,2.6,,,,
6,188,2016,6.8,,,,
6,189,2010,0.2,,,,
6,189,2011,0.0,,,,
6,189,2012,0.0,,,,
6,189,2013,0.4,,,,
6,189,2014,0.0,,,,
6,189,2015,0.4,,,,
6,189,2016,0.4,,,,
6,190,2010,0.0,,,,
6,190,2011,0.2,,,,
6,190,2012,0.0,,,,
6,190,2013,0.2,,,,
6,190,2014,0.0,,,,
6,190,2015,0.0,,,,
6,190,2016,1.0,,,,
6,191,2010,0.0,,,,
6,191,2011,2.4,,,,
6,191,2012,0.2,,,,
6,191,2013,0.8,,,,
6,191,2014,0.2,,,,
6,191,2015,0.4,,,,
6,191,2016,0.0,,,,
6,192,2010,0.0,,,,
6,192,2011,1.8,,,,
6,192,2012,0.8,,,,
6,192,2013,3.8,,,,
6,192,2014,0.0,,,,
6,192,2015,0.4,,,,
6,192,2016,0.6,,,,
6,193,2010,0.0,,,,
6,193,2011,1.0,,,,
6,193,2012,0.2,,,,
6,193,2013,4.8,,,,
6,193,2014,2.2,,,,
6,193,2015,2.2,,,,
6,193,2016,2.0,,,,
6,194,2010,0.4,,,,
6,194,2011,3.2,,,,
6,194,2012,0.6,,,,
6,194,2013,4.0,,,,
6,194,2014,5.0,,,,
6,194,2015,45.0,,,,
6,194,2016,40.0,,,,
6,195,2010,0.4,,,,
6,195,2011,1.4,,,,
6,195,2012,2.6,,,,
6,195,2013,0.2,,,,
6,195,2014,0.6,,,,
6,195,2015,0.4,,,,
6,195,2016,0.6,,,,
6,195,2017,0.0,,,,
6,197,2010,0.0,,,,
6,197,2011,0.0,,,,
6,197,2012,0.0,,,,
6,197,2013,1.6,,,,
6,197,2014,0.4,,,,
6,197,2015,0.8,,,,
6,197,2016,0.8,,,,
6,197,2017,0.0,,,,
6,198,2010,0.0,,,,
6,198,2011,0.0,,,,
6,198,2012,0.2,,,,
6,198,2013,3.4,,,,
6,198,2014,1.6,,,,
6,198,2015,6.4,,,,
6,198,2016,0.8,,,,
6,198,2017,0.0,,,,
6,200,2010,0.0,,,,
6,200,2011,0.0,,,,
6,200,2012,0.0,,,,
6,200,2013,2.2,,,,
6,200,2014,0.2,,,,
6,200,2015,0.0,,,,
6,200,2016,0.2,,,,
6,200,2017,0.0,,,,
6,201,2010,0.0,,,,
6,201,2011,0.2,,,,
6,201,2012,0.2,,,,
6,201,2013,3.8,,,,
6,201,2014,1.2,,,,
6,201,2015,0.4,,,,
6,202,2010,0.0,,,,
6,202,2011,0.0,,,,
6,202,2012,0.0,,,,
6,202,2013,0.2,,,,
6,202,2014,0.2,,,,
6,202,2015,0.4,,,,
6,202,2016,0.2,,,,
6,202,2017,0.0,,,,
6,203,2010,0.0,,,,
6,203,2011,0.4,,,,
6,203,2012,0.0,,,,
6,203,2013,1.4,,,,
6,203,2014,1.6,,,,
6,203,2015,1.0,,,,
6,204,2012,0.2,,,,
6,204,2013,1.6,,,,
6,204,2014,1.2,,,,
6,204,2015,1.0,,,,
6,205,2010,0.0,,,,
6,205,2011,0.4,,,,
6,205,2012,0.6,,,,
6,205,2013,15.0,,,,
6,205,2014,4.2,,,,
6,205,2015,1.0,,,,
6,205,2016,0.0,,,,
6,205,2017,0.0,,,,
6,206,2010,0.4,,,,
6,206,2011,0.4,,,,
6,206,2012,0.6,,,,
6,206,2013,1.6,,,,
6,206,2014,1.2,,,,
6,206,2015,1.4,,,,
6,206,2016,0.4,,,,
6,206,2017,0.0,,,,
6,207,2010,0.0,,,,
6,207,2011,0.4,,,,
6,207,2012,0.0,,,,
6,207,2013,3.4,,,,
6,207,2014,3.4,,,,
6,207,2015,1.4,,,,
6,207,2016,0.2,,,,
6,207,2017,0.0,,,,
6,208,2010,0.0,,,,
6,208,2011,0.4,,,,
6,208,2012,0.4,,,,
6,208,2013,4.4,,,,
6,208,2014,13.4,,,,
6,209,2010,0.0,,,,
6,209,2011,0.0,,,,
6,209,2012,0.0,,,,
6,209,2013,0.0,,,,
6,209,2014,0.2,,,,
6,209,2015,0.4,,,,
6,209,2016,0.8,,,,
6,209,2017,0.0,,,,
6,210,2010,0.0,,,,
6,210,2011,0.0,,,,
6,210,2012,0.0,,,,
6,210,2013,0.0,,,,
6,210,2014,0.0,,,,
6,210,2015,0.4,,,,
6,210,2016,0.2,,,,
6,210,2017,0.0,,,,
6,223,2010,0.2,,,,
6,223,2012,0.0,,,,
6,223,2013,0.0,,,,
6,223,2014,0.2,,,,
6,223,2016,0.0,,,,
6,227,2010,5.6,,,,
6,227,2011,0.0,,,,
6,227,2012,0.0,,,,
6,227,2013,0.0,,,,
6,227,2014,0.0,,,,
6,227,2015,0.0,,,,
6,227,2016,0.0,,,,
6,227,2017,0.2,,,,
6,229,2010,0.8,,,,
6,229,2011,0.6,,,,
6,229,2012,0.0,,,,
6,229,2013,0.2,,,,
6,229,2014,0.0,,,,
6,229,2015,0.0,,,,
6,229,2016,3.2,,,,
6,229,2017,1.8,,,,
6,231,2010,0.0,,,,
6,231,2011,0.0,,,,
6,231,2012,0.0,,,,
6,231,2013,0.0,,,,
6,231,2014,0.2,,,,
6,231,2016,0.0,,,,
6,238,2010,0.4,,,,
6,238,2011,0.8,,,,
6,238,2012,0.0,,,,
6,238,2013,0.2,,,,
6,238,2014,0.0,,,,
6,238,2015,0.0,,,,
6,238,2017,2.0,,,,
6,245,2010,9.2,,,,
6,245,2011,25.4,,,,
6,245,2012,5.4,,,,
6,245,2013,0.8,,,,
6,245,2014,1.4,,,,
6,245,2015,1.8,,,,
6,245,2017,7.4,,,,
6,248,2010,1.4,,,,
6,248,2011,16.8,,,,
6,248,2012,0.0,,,,
6,248,2013,1.2,,,,
6,248,2014,1.0,,,,
6,248,2015,0.4,,,,
6,248,2016,0.0,,,,
6,253,2010,2.2,,,,
6,253,2011,4.0,,,,
6,253,2012,0.0,,,,
6,253,2013,1.2,,,,
6,253,2014,0.6,,,,
6,253,2015,0.0,,,,
6,253,2017,2.0,,,,
6,254,2011,20.4,,,,
6,254,2012,16.0,,,,
6,254,2013,6.4,,,,
6,254,2014,5.8,,,,
6,254,2015,41.6,,,,
6,254,2016,16.8,,,,
6,256,2010,0.0,,,,
6,256,2011,2.6,,,,
6,256,2012,0.6,,,,
6,256,2013,0.0,,,,
6,256,2015,0.0,,,,
6,256,2016,0.0,,,,
6,256,2017,0.0,,,,
6,257,2010,0.0,,,,
6,257,2011,2.0,,,,
6,257,2012,0.6,,,,
6,257,2013,0.2,,,,
6,257,2015,1.8,,,,
6,257,2016,0.2,,,,
6,257,2017,1.2,,,,
6,261,2010,0.0,,,,
6,261,2011,0.0,,,,
6,261,2012,1.2,,,,
6,261,2013,0.8,,,,
6,261,2015,2.0,,,,
6,261,2016,5.8,,,,
6,261,2017,4.0,,,,
6,263,2010,0.8,,,,
6,263,2011,25.2,,,,
6,263,2012,7.0,,,,
6,263,2013,2.33,,,,
6,263,2014,2.2,,,,
6,263,2015,2.0,,,,
6,263,2016,0.4,,,,
6,263,2017,0.6,,,,
6,264,2010,16.4,,,,
6,264,2011,42.2,,,,
6,264,2012,1.0,,,,
6,264,2013,24.33,,,,
6,264,2015,11.0,,,,
6,264,2017,1.6,,,,
6,265,2010,0.8,,,,
6,265,2011,0.2,,,,
6,265,2012,0.0,,,,
6,265,2013,0.0,,,,
6,265,2014,0.4,,,,
6,265,2015,0.0,,,,
6,265,2016,0.0,,,,
6,265,2017,0.2,,,,
6,268,2010,1.8,,,,
6,268,2011,9.4,,,,
6,268,2013,0.0,,,,
6,268,2014,0.2,,,,
6,268,2015,0.0,,,,
6,268,2016,0.0,,,,
6,278,2010,0.8,,,,
6,278,2011,18.8,,,,
6,278,2013,0.0,,,,
6,278,2014,0.0,,,,
6,278,2015,0.0,,,,
6,278,2016,0.0,,,,
6,278,2017,0.0,,,,
6,280,2010,20.8,,,,
6,280,2011,0.4,,,,
6,280,2012,0.0,,,,
6,280,2013,0.0,,,,
6,280,2014,0.0,,,,
6,280,2015,0.0,,,,
6,280,2016,0.0,,,,
6,280,2017,0.0,,,,
6,287,2010,1.6,,,,
6,287,2011,3.2,,,,
6,287,2013,0.0,,,,
6,287,2014,0.0,,,,
6,287,2015,0.0,,,,
6,287,2016,0.0,,,,
6,288,2010,0.4,,,,
6,288,2011,2.2,,,,
6,288,2013,0.0,,,,
6,288,2014,0.0,,,,
6,288,2015,0.0,,,,
6,288,2016,0.0,,,,
6,289,2010,0.2,,,,
6,289,2011,2.6,,,,
6,289,2013,0.0,,,,
6,289,2014,0.0,,,,
6,289,2015,0.0,,,,
6,289,2016,0.0,,,,
6,294,2010,0.0,,,,
6,294,2011,0.2,,,,
6,294,2012,0.0,,,,
6,294,2013,0.0,,,,
6,294,2014,0.0,,,,
6,294,2015,0.0,,,,
6,294,2016,0.0,,,,
6,294,2017,0.0,,,,
6,299,2010,0.0,,,,
6,299,2011,0.0,,,,
6,299,2012,0.4,,,,
6,299,2013,0.0,,,,
6,299,2014,0.0,,,,
6,299,2015,0.0,,,,
6,299,2016,0.0,,,,
6,299,2017,0.0,,,,
6,304,2010,6.4,,,,
6,304,2011,0.4,,,,
6,304,2012,0.0,,,,
6,304,2013,0.0,,,,
6,304,2014,0.0,,,,
6,304,2015,0.0,,,,
6,304,2016,0.0,,,,
6,304,2017,0.2,,,,
6,305,2010,0.0,,,,
6,305,2011,0.2,,,,
6,305,2012,0.0,,,,
6,305,2013,0.0,,,,
6,305,2014,0.0,,,,
6,305,2015,0.0,,,,
6,305,2016,0.0,,,,
6,305,2017,0.0,,,,
6,307,2010,0.4,,,,
6,307,2011,4.4,,,,
6,307,2013,0.0,,,,
6,307,2014,0.2,,,,
6,307,2015,0.0,,,,
6,307,2016,0.0,,,,
6,309,2010,0.2,,,,
6,309,2011,0.4,,,,
6,309,2013,0.0,,,,
6,309,2014,0.2,,,,
6,309,2015,0.0,,,,
6,309,2016,0.0,,,,
6,310,2010,0.2,,,,
6,310,2011,3.4,,,,
6,310,2013,0.0,,,,
6,310,2014,0.0,,,,
6,310,2015,0.0,,,,
6,310,2016,0.0,,,,
6,310,2017,0.0,,,,
6,314,2010,10.6,,,,
6,314,2011,22.4,,,,
6,314,2013,0.0,,,,
6,314,2015,0.0,,,,
6,314,2016,0.0,,,,
6,315,2010,18.6,,,,
6,315,2011,7.0,,,,
6,315,2012,0.0,,,,
6,315,2013,0.0,,,,
6,315,2014,0.0,,,,
6,315,2015,0.0,,,,
6,315,2016,0.0,,,,
6,318,2011,0.6,,,,
6,318,2013,0.2,,,,
6,319,2010,0.0,,,,
6,319,2011,0.4,,,,
6,319,2013,0.0,,,,
6,319,2017,2.8,,,,
6,320,2011,0.2,,,,
6,366,2012,0.0,,,,
6,366,2013,0.0,,,,
6,366,2014,0.0,,,,
6,366,2015,0.0,,,,
6,366,2016,0.0,,,,
6,366,2017,0.0,,,,
6,368,2012,0.0,,,,
6,368,2013,0.0,,,,
6,368,2014,0.0,,,,
6,368,2015,0.0,,,,
6,368,2016,0.0,,,,
6,368,2017,0.0,,,,
6,372,2012,0.0,,,,
6,372,2013,0.0,,,,
6,372,2014,0.0,,,,
6,372,2015,0.0,,,,
6,372,2016,0.0,,,,
6,372,2017,0.0,,,,
6,373,2012,0.0,,,,
6,373,2013,0.0,,,,
6,373,2014,0.0,,,,
6,373,2015,0.0,,,,
6,373,2016,0.0,,,,
6,373,2017,0.0,,,,
6,374,2012,0.0,,,,
6,374,2013,0.0,,,,
6,374,2014,0.0,,,,
6,374,2015,0.0,,,,
6,374,2016,0.0,,,,
6,374,2017,0.0,,,,
6,375,2012,0.0,,,,
6,375,2013,0.0,,,,
6,375,2014,0.0,,,,
6,375,2015,0.0,,,,
6,375,2016,0.0,,,,
6,376,2017,0.0,,,,
6,377,2012,0.0,,,,
6,377,2013,0.0,,,,
6,377,2014,0.0,,,,
6,377,2015,0.0,,,,
6,377,2016,0.0,,,,
6,377,2017,0.0,,,,
6,381,2010,0.4,,,,
6,381,2011,0.0,,,,
6,381,2012,0.0,,,,
6,381,2013,0.0,,,,
6,381,2014,0.0,,,,
6,381,2015,0.0,,,,
6,381,2016,0.2,,,,
6,381,2017,0.2,,,,
6,382,2010,11.0,,,,
6,382,2011,0.8,,,,
6,382,2012,0.8,,,,
6,382,2013,1.8,,,,
6,382,2014,1.6,,,,
6,382,2015,5.2,,,,
6,382,2016,8.6,,,,
6,382,2017,4.0,,,,
6,383,2010,0.6,,,,
6,383,2011,0.4,,,,
6,383,2012,0.0,,,,
6,383,2013,0.0,,,,
6,383,2014,0.0,,,,
6,383,2015,0.0,,,,
6,383,2016,0.0,,,,
6,383,2017,0.0,,,,
6,384,2010,0.6,,,,
6,385,2010,0.2,,,,
6,385,2011,1.4,,,,
6,385,2012,0.2,,,,
6,385,2013,0.0,,,,
6,385,2015,0.2,,,,
6,385,2016,0.0,,,,
6,385,2017,0.25,,,,
6,387,2010,0.4,,,,
6,387,2011,0.4,,,,
6,387,2012,0.4,,,,
6,387,2013,0.2,,,,
6,387,2014,0.2,,,,
6,387,2015,0.4,,,,
6,387,2016,0.2,,,,
6,387,2017,0.0,,,,
6,388,2010,0.0,,,,
6,388,2011,0.4,,,,
6,388,2012,0.0,,,,
6,388,2013,0.8,,,,
6,388,2014,0.0,,,,
6,388,2015,0.0,,,,
6,388,2016,0.0,,,,
6,388,2017,0.2,,,,
6,389,2010,0.2,,,,
6,389,2011,0.0,,,,
6,389,2012,0.4,,,,
6,389,2013,0.0,,,,
6,389,2014,0.0,,,,
6,389,2015,0.0,,,,
6,389,2016,0.8,,,,
6,389,2017,0.0,,,,
6,390,2010,0.2,,,,
6,390,2011,0.4,,,,
6,390,2012,1.0,,,,
6,390,2013,0.4,,,,
6,390,2014,0.0,,,,
6,390,2015,0.0,,,,
6,390,2016,0.0,,,,
6,390,2017,0.4,,,,
6,391,2010,0.6,,,,
6,391,2011,0.2,,,,
6,391,2012,0.2,,,,
6,391,2013,0.0,,,,
6,391,2014,0.0,,,,
6,391,2015,1.2,,,,
6,391,2016,0.4,,,,
6,391,2017,0.4,,,,
6,392,2010,0.0,,,,
6,392,2011,0.0,,,,
6,392,2012,0.25,,,,
6,392,2013,0.0,,,,
6,392,2014,0.0,,,,
6,392,2015,0.0,,,,
6,392,2016,0.0,,,,
6,392,2017,0.0,,,,
6,393,2010,1.2,,,,
6,393,2011,1.0,,,,
6,393,2012,1.4,,,,
6,393,2013,0.0,,,,
6,393,2014,0.0,,,,
6,393,2015,1.0,,,,
6,393,2016,0.0,,,,
6,393,2017,0.0,,,,
6,396,2010,0.2,,,,
6,396,2011,0.0,,,,
6,396,2012,0.0,,,,
6,396,2013,0.0,,,,
6,396,2014,0.0,,,,
6,396,2015,0.0,,,,
6,396,2016,1.4,,,,
6,396,2017,0.6,,,,
6,397,2010,0.2,,,,
6,397,2011,0.0,,,,
6,397,2012,0.0,,,,
6,397,2013,0.0,,,,
6,397,2014,0.0,,,,
6,397,2015,0.2,,,,
6,397,2016,0.0,,,,
6,397,2017,0.0,,,,
6,398,2010,0.0,,,,
6,398,2011,0.2,,,,
6,398,2012,0.0,,,,
6,398,2013,0.6,,,,
6,398,2014,0.6,,,,
6,398,2015,3.6,,,,
6,398,2016,6.6,,,,
6,398,2017,0.6,,,,
6,399,2010,0.4,,,,
6,399,2011,0.0,,,,
6,399,2012,0.0,,,,
6,399,2013,0.6,,,,
6,399,2014,0.0,,,,
6,399,2015,0.2,,,,
6,399,2016,0.4,,,,
6,399,2017,0.2,,,,
6,400,2010,0.4,,,,
6,400,2011,0.8,,,,
6,400,2012,0.8,,,,
6,400,2013,1.0,,,,
6,400,2014,0.4,,,,
6,400,2015,0.0,,,,
6,400,2016,7.0,,,,
6,400,2017,1.4,,,,
6,401,2010,0.6,,,,
6,401,2011,0.6,,,,
6,401,2012,2.6,,,,
6,401,2013,2.4,,,,
6,401,2014,2.2,,,,
6,401,2015,1.8,,,,
6,401,2016,19.0,,,,
6,401,2017,0.4,,,,
6,402,2010,8.6,,,,
6,402,2011,7.6,,,,
6,402,2012,0.8,,,,
6,402,2013,0.6,,,,
6,402,2014,0.4,,,,
6,402,2015,0.8,,,,
6,402,2016,0.0,,,,
6,402,2017,0.0,,,,
6,403,2010,0.2,,,,
6,403,2011,0.2,,,,
6,403,2012,1.2,,,,
6,403,2013,2.4,,,,
6,403,2014,1.4,,,,
6,403,2015,2.8,,,,
6,403,2016,3.0,,,,
6,403,2017,1.0,,,,
6,404,2010,0.0,,,,
6,404,2011,0.2,,,,
6,404,2012,0.4,,,,
6,404,2013,0.8,,,,
6,404,2014,0.2,,,,
6,404,2015,1.4,,,,
6,404,2016,0.2,,,,
6,404,2017,0.4,,,,
6,405,2011,0.4,,,,
6,405,2012,0.4,,,,
6,405,2013,1.6,,,,
6,405,2014,0.2,,,,
6,405,2015,0.2,,,,
6,405,2016,1.2,,,,
6,405,2017,0.0,,,,
6,406,2010,0.6,,,,
6,406,2011,0.4,,,,
6,406,2012,1.4,,,,
6,406,2013,1.2,,,,
6,406,2014,0.0,,,,
6,406,2015,0.0,,,,
6,406,2016,1.2,,,,
6,406,2017,0.2,,,,
6,407,2010,1.4,,,,
6,407,2011,0.0,,,,
6,407,2012,0.0,,,,
6,407,2013,0.0,,,,
6,407,2015,0.0,,,,
6,407,2016,0.6,,,,
6,407,2017,0.0,,,,
6,408,2010,14.4,,,,
6,408,2011,0.2,,,,
6,408,2012,0.0,,,,
6,408,2013,0.0,,,,
6,408,2014,0.5,,,,
6,408,2015,0.8,,,,
6,408,2017,0.25,,,,
6,409,2010,9.8,,,,
6,409,2011,0.0,,,,
6,409,2012,0.0,,,,
6,409,2013,0.0,,,,
6,409,2014,0.0,,,,
6,409,2015,0.0,,,,
6,409,2016,0.0,,,,
6,409,2017,0.4,,,,
6,410,2010,3.0,,,,
6,410,2011,0.2,,,,
6,410,2012,0.0,,,,
6,410,2013,0.0,,,,
6,410,2014,1.4,,,,
6,410,2015,0.0,,,,
6,410,2016,9.0,,,,
6,410,2017,0.6,,,,
6,411,2011,0.0,,,,
6,411,2012,0.0,,,,
6,411,2013,0.0,,,,
6,411,2014,0.2,,,,
6,411,2015,0.4,,,,
6,411,2016,1.8,,,,
6,411,2017,0.2,,,,
6,412,2010,2.8,,,,
6,412,2011,0.2,,,,
6,412,2012,0.0,,,,
6,412,2013,0.0,,,,
6,412,2014,0.6,,,,
6,412,2015,1.6,,,,
6,412,2016,7.2,,,,
6,412,2017,0.4,,,,
6,413,2010,0.8,,,,
